ID,STUDY_YEAR,VISITAGE,SEX_1,SEX,SPAYED/NUTER Y/N,CALENDARYEAR,BODYFAT,BCS,PBCS,WEIGHT_KG,DIET_CLASS,RAWCOOK,PCT_HOMEMADE,HOW_STORE,HOW_STORE_O,ORIGINAL CONTAINER Y/N,WHERE_STORE,CLIMATE CONTROL Y/N,BRAND,BRAND/COMPANY (CLEANED),PARENT COMPANY,PERSCRIPTION Y/N,OTC THERAPEUTIC,DOG FOOD (COMMERCIAL OR HOMEMADE) Y/N,COMMERCIAL DOG TREAT Y/N,COMMERCIAL SUPPLEMENT ADDITION Y/N,FEEDFORM,FEEDTYPE,PROCESS CATEGORY,PROCESS SUBTYPE,PCTDIET,FEEDFREQ,FEEDAMT,FEEDAMTUNIT,GACPROT,GACFAT,GACFIBER,GACMOIST,FEEDLONG,FEEDLONGUNIT,FEEDAGE,FEEDAGEUNIT,STLLUSE,STARTDT,ENDDT
grlsF3IYFPZZ,6,6.5,Female Spayed,Female,Y,2020,NA,NA,5,31.4793,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Farmina,Farmina,Farmina Holding,N,N,Y,N,N,N & D Ocean with grains,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),30,18,2.9,9,NA,NA,NA,NA,Yes,2019-1-00,NA
grlsQ8S41JJ,8,9.9,Female Spayed,Female,Y,2022,NA,NA,NA,NA,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Farmina,Farmina,Farmina Holding,N,Y,Y,N,N,N & D Quinoa Weight Management,Dry,Ultra Processed,CUP-D,NA,2 per day,6,Oz,28,8,8.2,9,NA,NA,NA,NA,Yes,2021-9-00,NA
grlsUAXKFPVV,5,6.4,Female Spayed,Female,Y,2020,NA,NA,5,31.6608,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Farmina,Farmina,Farmina Holding,N,N,Y,N,N,Ancient Grain Chicken,Dry,Ultra Processed,CUP-D,NA,2-4 per week,1,Cup(s),30,18,2.9,9,NA,NA,NA,NA,Yes,NA,NA
grlsV8H8L0DD,7,8.9,Female Spayed,Female,Y,2021,NA,NA,5,33.5659,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Farmina,Farmina,Farmina Holding,N,N,Y,N,N,kibble,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),30,18,2.9,9,NA,NA,NA,NA,Yes,2020-12-00,NA
grlsYP33CG88,6,6.5,Male Intact,Male,N,2020,NA,NA,5,36.5142,Both,Cooked,30,Original Container,,Y,Indoors-room temperature,Y,Farmina,Farmina,Farmina Holding,N,N,Y,N,N,Chicken,Dry,Ultra Processed,CUP-D,NA,2-4 per week,6,Oz,30,18,2.9,9,NA,NA,NA,NA,Yes,2018-9-00,NA
grlsZRYXUIGG,6,8.5,Female Spayed,Female,Y,2021,NA,NA,6,28.5764,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Farmina,Farmina,Farmina Holding,N,N,Y,N,N,Ancestral Grain,Dry,Ultra Processed,CUP-D,NA,1 per day,1,Cup(s),27,15,5,9,NA,NA,NA,NA,Yes,2020-10-00,NA
grlsB9A55HHH,8,8.9,Male Neutered,Male,Y,2022,NA,NA,7,39.8708,Commercial Dog Food,,NA,Original Container,,Y,Indoors-unheated,N,Farmina,Farmina,Farmina Holding,N,N,Y,N,N,Ancestral grain lamb and blueberry,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),28,18,2.9,9,NA,NA,NA,NA,Yes,2021-11-00,NA
grlsRXEQPLQQ,7,7.8,Male Intact,Male,N,2021,NA,NA,NA,NA,Commercial Dog Food,,NA,Original Container,,Y,Indoors-unheated,N,Farmina,Farmina,Farmina Holding,N,N,Y,N,N,Ancient Grain Chicken,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),30,18,18,9,NA,NA,NA,NA,Yes,2019-1-00,NA
grlsML4B00QQ,7,7.8,Female Spayed,Female,Y,2021,NA,NA,NA,32.4773,Commercial Dog Food,,NA,Other,Freezer bags,N,Freezer,Y,Farmina,Farmina,Farmina Holding,N,N,Y,N,N,Ocean,Dry,Ultra Processed,CUP-D,NA,1 per day,2,Oz,30,18,2.9,9,NA,NA,NA,NA,Yes,2019-3-00,NA
grlsSYFLK1II,7,7.8,Female Spayed,Female,Y,2020,NA,NA,5,26.3084,Commercial Dog Food,,NA,Other,Original bag inside an airtight plastic container,Y,Indoors-room temperature,Y,Farmina,Farmina,Farmina Holding,N,N,Y,N,N,Ancestral Grain Cod & Orange,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),30,18,2.9,9,NA,NA,NA,NA,Yes,2020-10-00,NA
grlsBT3UCT66,8,8.8,Female Spayed,Female,Y,2021,NA,NA,6,31.0711,Commercial Dog Food,,NA,Plastic Container,,N,Garage,N,Farmina,Farmina,Farmina Holding,N,N,Y,N,N,"N&D Ancestral Grain Chicken, spelt, oats, pomegranate ",Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),30,18,2.9,9,NA,NA,NA,NA,Yes,2020-12-00,NA
grlsBT3UCT66,9,10,Female Spayed,Female,Y,2022,NA,NA,6,31.7515,Commercial Dog Food,,NA,Plastic Container,,N,Garage,N,Farmina,Farmina,Farmina Holding,N,N,Y,N,N,"Lamb, Pumpkin, Blueberry",Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),28,18,2.9,9,NA,NA,NA,NA,Yes,2022-1-00,NA
grls0QDSCTT,7,9.1,Female Intact,Female,N,2021,NA,NA,5,30.935,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Farmina,Farmina,Farmina Holding,N,N,Y,N,N,N&D ancestral grain,Dry,Ultra Processed,CUP-D,NA,1 per day,5,Oz,30,18,2.9,9,NA,NA,NA,NA,Yes,2021-3-00,NA
grls5EAENJGG,7,7.6,Female Spayed,Female,Y,2021,NA,NA,6,33,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Farmina,Farmina,Farmina Holding,N,N,Y,N,N,N & D Ocean ,Dry,Ultra Processed,CUP-D,NA,2 per day,4,Oz,30,18,2.9,9,NA,NA,NA,NA,Yes,2021-1-00,NA
grls5TD8U6QQ,9,11.2,Female Spayed,Female,Y,2022,NA,NA,NA,NA,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Farmina,Farmina,Farmina Holding,N,N,Y,N,N,Ocean,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),30,18,2.9,9,NA,NA,NA,NA,Yes,2018-6-00,NA
grls74CM5J99,8,10.3,Female Spayed,Female,Y,2021,NA,NA,NA,NA,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Farmina,Farmina,Farmina Holding,N,N,Y,N,N,Chicken and pumpkin ,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),27,15,5,9,NA,NA,NA,NA,Yes,2013-1-00,NA
grlsBGW203YY,7,9.2,Male Neutered,Male,Y,2021,NA,NA,0,37.1946,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Farmina,Farmina,Farmina Holding,N,N,Y,N,N,"lamb, pumpkin & blueberry",Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),28,18,3,9,NA,NA,NA,NA,Yes,2020-10-00,NA
grlsBGW203YY,8,10.2,Male Neutered,Male,Y,2022,NA,NA,1,37.4214,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Farmina,Farmina,Farmina Holding,N,N,Y,N,N,"Lamb, pumpkin, blueberries",Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),28,18,2.9,9,NA,NA,NA,NA,Yes,2019-4-00,NA
grlsDZ82BBB,7,8.6,Female Spayed,Female,Y,2021,NA,NA,8,43.7717,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Farmina,Farmina,Farmina Holding,N,N,Y,N,N,Fish ,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),30,18,2.9,9,NA,NA,NA,NA,Yes,2019-11-00,NA
grlsDZ8RNWMM,7,7.5,Male Neutered,Male,Y,2020,NA,NA,5,30.2,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Farmina,Farmina,Farmina Holding,N,N,Y,N,N,chicken and pomegranate,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),30,18,2.9,9,NA,NA,NA,NA,Yes,2020-6-00,NA
grlsHJOG0OJJ,8,8.4,Female Spayed,Female,Y,2021,NA,NA,NA,27.6692,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Farmina,Farmina,Farmina Holding,N,N,Y,N,N,Chicken & Pomegranate,Dry,Ultra Processed,CUP-D,NA,1 per day,1,Cup(s),34,18,2.6,9,NA,NA,NA,NA,Yes,2012-1-00,NA
grlsHY06UYFF,7,8.1,Male Intact,Male,N,2022,NA,NA,5,38.3286,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Farmina,Farmina,Farmina Holding,N,N,Y,N,N,Ancestral Grain ND - Chicken and Pomegranate,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),30,18,2.9,9,NA,NA,NA,NA,Yes,2020-9-00,NA
grlsJQRYP988,7,7.6,Male Intact,Male,N,2020,NA,NA,5,39.0997,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Farmina,Farmina,Farmina Holding,N,N,Y,N,N,N&D Ancestral Grain Lamb &Blueberry,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),28,18,2.9,9,NA,NA,NA,NA,Yes,2020-7-00,NA
grlsJQRYP988,8,8.6,Male Intact,Male,N,2021,NA,NA,5,41.8213,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Farmina,Farmina,Farmina Holding,N,N,Y,N,N,N&D Ancestral Grain Lamb &Blueberry,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),28,18,2.9,9,NA,NA,NA,NA,No,2020-7-00,2021-6-00
grlsJQRYP988,9,9.6,Male Intact,Male,N,2022,NA,NA,9,38.1018,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Farmina,Farmina,Farmina Holding,N,N,Y,N,N,N&D Ancestral Grain Senior27,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),27,15,5,9,NA,NA,NA,NA,Yes,2022-6-00,NA
grlsRSZJDOMM,7,8.1,Female Intact,Female,N,2020,NA,NA,6,29.4835,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Farmina,Farmina,Farmina Holding,N,N,Y,N,N,Lamb and Pumpkin,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),28,18,2.9,9,NA,NA,NA,NA,Yes,2019-11-00,NA
grlsZ5R0LUCC,6,8.8,Male Intact,Male,N,2020,NA,NA,4,26.8,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Farmina,Farmina,Farmina Holding,N,N,Y,N,N,Ancestral Grains,Dry,Ultra Processed,CUP-D,NA,2 per day,6,Oz,30,18,2.9,9,NA,NA,NA,NA,No,2020-1-00,2020-10-00
grlsR6G4GRHH,6,7.4,Male Neutered,Male,Y,2021,NA,NA,5,28.2135,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,FirstMate,FirstMate,Taplow Feeds,N,N,Y,N,N,Pacific Ocean Fish Meal,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),23,10,8,10,NA,NA,NA,NA,Yes,2021-1-00,NA
grlsR6G4GRHH,7,8.3,Male Neutered,Male,Y,2022,NA,NA,5,26.3084,Commercial Dog Food,,NA,Original Container,,Y,Indoors-unheated,N,FirstMate,FirstMate,Taplow Feeds,N,N,Y,N,N,Pacific Ocean Fish Meal,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),23,10,8,10,NA,NA,NA,NA,Yes,2022-1-00,NA
grls5DPKIITT,8,8.5,Female Spayed,Female,Y,2021,NA,NA,5,27.3,Commercial Dog Food,,NA,Other,Metal container,N,Indoors-room temperature,Y,FirstMate,FirstMate,Taplow Feeds,N,N,Y,N,N,Wild Pacific Caught Fish Meal & Oats,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),28,12,7,10,NA,NA,NA,NA,Yes,2021-3-00,NA
grls3U64NSUU,8,9.1,Female Spayed,Female,Y,2021,NA,NA,5,28.3949,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,FirstMate,FirstMate,Taplow Feeds,N,N,Y,N,N,Chicken,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),25,14,4,10,NA,NA,NA,NA,Yes,2021-4-00,NA
grls3U64NSUU,9,10.1,Female Spayed,Female,Y,2022,NA,NA,5,27.6692,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,FirstMate,FirstMate,Taplow Feeds,N,N,Y,N,N,Chicken,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),25,14,4,10,NA,NA,NA,NA,Yes,2021-4-00,NA
grlsCZAFQ7II,9,9.3,Female Spayed,Female,Y,2021,NA,NA,5,30.6629,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,FirstMate,FirstMate,Taplow Feeds,N,N,Y,N,N,Cage free chicken & Oats Formula,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),28,12,7,10,NA,NA,NA,NA,Yes,2017-5-00,NA
grlsIIS2GMVV,6,7.8,Male Neutered,Male,Y,2020,NA,NA,5,39.644,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,FirstMate,FirstMate,Taplow Feeds,N,N,Y,N,N,Cage free chicken & oats grain friendly,Dry,Ultra Processed,CUP-D,NA,2 per day,2,Cup(s),28,12,7,10,NA,NA,NA,NA,Yes,2018-5-00,NA
grlsSHC102,7,7.8,Female Spayed,Female,Y,2021,NA,NA,5,29.6196,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,FirstMate,FirstMate,Taplow Feeds,N,N,Y,N,N,Free Range Lamb Meal and  Oats,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),25,12,7,10,NA,NA,NA,NA,Yes,2020-9-00,NA
grlsSHC102,8,8.8,Female Spayed,Female,Y,2022,NA,NA,9,32.0237,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,FirstMate,FirstMate,Taplow Feeds,N,N,Y,N,N,Lamb,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),25,12,7,10,NA,NA,NA,NA,Yes,2020-6-00,NA
grls4223EFHH,7,8.2,Male Neutered,Male,Y,2021,NA,NA,5,36.5142,Commercial Dog Food,,NA,Original Container,,Y,Refrigerator,Y,Freshpet,Fresh Pet,Freshpet,N,N,Y,N,N,Home Cooked Chicken Recipe,Raw,Processed,CP-C,NA,3+ per day,1,Cup(s),17,6.5,1,66,NA,NA,NA,NA,Yes,2021-5-00,NA
grls4223EFHH,8,9.2,Male Neutered,Male,Y,2022,NA,NA,6,39.4626,Commercial Dog Food,,NA,Original Container,,Y,Refrigerator,Y,Freshpet,Fresh Pet,Freshpet,N,N,Y,N,N,Tender Chicken Recipe,Raw,Processed,CP-C,NA,3+ per day,1,Cup(s),14,11,1.5,64,NA,NA,NA,NA,Yes,2022-5-00,NA
grlsE66FLHH,7,9.2,Female Spayed,Female,Y,2021,NA,NA,NA,28.35,Both,Cooked,2,Original Container,,Y,Refrigerator,Y,Freshpet,Fresh Pet,Freshpet,N,N,Y,N,N,chicken and rice,Raw,Processed,CP-C,NA,2 per day,1,Cup(s),9,7,1.5,76,NA,NA,NA,NA,No,2012-2-00,2021-2-00
grlsI9WFVMM,6,7.2,Female Spayed,Female,Y,2020,NA,NA,6,31.8422,Commercial Dog Food,,NA,Original Container,,Y,Refrigerator,Y,Freshpet,Fresh Pet,Freshpet,N,N,Y,N,N,Tender Chicken Recipe,Raw,Processed,CP-C,NA,2 per day,2,Cup(s),9,6,2,78,NA,NA,NA,NA,Yes,2016-1-00,NA
grlsI9WFVMM,7,7.9,Female Spayed,Female,Y,2021,NA,NA,6,31.6154,Commercial Dog Food,,NA,Original Container,,Y,Refrigerator,Y,Freshpet,Fresh Pet,Freshpet,N,N,Y,N,N,VITAL® BALANCED NUTRITION CHICKEN RECIPE,Raw,Processed,CP-C,NA,2 per day,2,Cup(s),9,7,1.5,76,NA,NA,NA,NA,Yes,2017-1-00,NA
grlsI9WFVMM,8,8.8,Female Spayed,Female,Y,2022,NA,NA,7,31.3433,Commercial Dog Food,,NA,Original Container,,Y,Refrigerator,Y,Freshpet,Fresh Pet,Freshpet,N,N,Y,N,N,"VITAL® BALANCED NUTRITION CHICKEN RECIPE WITH PEAS, CARROTS & BROWN RICE",Raw,Processed,CP-C,NA,2 per day,8,Oz,9.5,7,1.5,76,NA,NA,NA,NA,Yes,2018-1-00,NA
grlsX43SU0UU,6,8.1,Female Spayed,Female,Y,2021,NA,NA,5,32.5226,Commercial Dog Food,,NA,Original Container,,Y,Refrigerator,Y,Freshpet,Fresh Pet,Freshpet,N,N,Y,N,N,Kitchen Home Cooked Chicken Recipe,Raw,Processed,CP-C,NA,1 per day,5,Oz,17,6.5,1,66,NA,NA,NA,NA,Yes,2020-1-00,NA
grlsWTJCGTOO,8,9,Female Spayed,Female,Y,2021,NA,NA,7,32.7494,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Freshpet,Fresh Pet,Freshpet,N,N,Y,N,N,Slice and serve roll,Raw,Processed,CP-C,NA,2 per day,7,Oz,9.5,6,2,78,NA,NA,NA,NA,Yes,2021-4-00,NA
grls0CSZ8WSS,8,8.5,Male Neutered,Male,Y,2020,NA,NA,6,32.4773,Commercial Dog Food,,NA,Original Container,,Y,Garage,N,Fromm,Fromm Family Foods,Fromm Family Foods,N,N,Y,N,N,Adult gold,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),23,12,5.5,10,NA,NA,NA,NA,Yes,2018-1-00,NA
grls3P6PGK44,7,7.6,Male Neutered,Male,Y,2021,NA,NA,7,31.7515,Commercial Dog Food,,NA,Original Container,,Y,Garage,N,Fromm,Fromm Family Foods,Fromm Family Foods,N,N,Y,N,N,Gold Adult,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),25,16,5.5,10,NA,NA,NA,NA,Yes,2014-11-00,NA
grls3P6PGK44,8,8.7,Male Neutered,Male,Y,2022,NA,NA,5,34.4731,Commercial Dog Food,,NA,Original Container,,Y,Garage,N,Fromm,Fromm Family Foods,Fromm Family Foods,N,N,Y,N,N,Adult Gold,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),25,16,5.5,10,NA,NA,NA,NA,Yes,2015-11-00,NA
grlsD0AC0SOO,7,8.4,Female Spayed,Female,Y,2020,NA,NA,NA,31.2979,Commercial Dog Food,,NA,Original Container,,Y,Garage,N,Fromm,Fromm Family Foods,Fromm Family Foods,N,N,Y,N,N,Salmon A La Veg,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),25,16,5.5,10,NA,NA,NA,NA,Yes,2020-6-00,NA
grlsLQB8A0FF,6,6.4,Male Intact,Male,N,2020,NA,NA,NA,NA,Commercial Dog Food,,NA,Original Container,,Y,Garage,N,Fromm,Fromm Family Foods,Fromm Family Foods,N,N,Y,N,N,Adult Gold,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),25,16,5.5,10,NA,NA,NA,NA,Yes,2014-1-00,NA
grlsLQB8A0FF,7,7.4,Male Intact,Male,N,2021,NA,NA,5,32.1144,Commercial Dog Food,,NA,Original Container,,Y,Garage,N,Fromm,Fromm Family Foods,Fromm Family Foods,N,N,Y,N,N,Gold Adult,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),25,16,5.5,10,NA,NA,NA,NA,Yes,2018-1-00,NA
grlsUD2OGC44,8,9.6,Female Spayed,Female,Y,2020,NA,NA,5,21.9993,Commercial Dog Food,,NA,Original Container,,Y,Garage,N,Fromm,Fromm Family Foods,Fromm Family Foods,N,N,Y,N,N,Gold Adult,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),25,16,5.5,10,NA,NA,NA,NA,Yes,2020-1-00,NA
grlsW88VMM,7,8.6,Female Spayed,Female,Y,2020,NA,NA,NA,NA,Commercial Dog Food,,NA,Original Container,,Y,Garage,N,Fromm,Fromm Family Foods,Fromm Family Foods,N,N,Y,N,N,Chicken ala veg,Dry,Ultra Processed,CUP-D,NA,2 per day,10,Oz,24,15,5.5,10,NA,NA,NA,NA,Yes,2014-7-00,NA
grls1L6U61SS,6,6.5,Male Neutered,Male,Y,2020,NA,NA,6,41.7305,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Fromm,Fromm Family Foods,Fromm Family Foods,N,Y,Y,N,N,WEight Management,Dry,Ultra Processed,CUP-D,NA,1 per day,2,Cup(s),25,10,10,10,NA,NA,NA,NA,Yes,2017-6-00,NA
grls1L6U61SS,7,7.5,Male Neutered,Male,Y,2021,NA,NA,7,41.277,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Fromm,Fromm Family Foods,Fromm Family Foods,N,Y,Y,N,N,Weight Management,Dry,Ultra Processed,CUP-D,NA,1 per day,2,Cup(s),25,10,10,10,NA,NA,NA,NA,Yes,2021-10-00,NA
grls1VSY5OVV,6,8,Male Neutered,Male,Y,2020,NA,NA,7,42.7738,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Fromm,Fromm Family Foods,Fromm Family Foods,N,N,Y,N,N,Adult gold,Dry,Ultra Processed,CUP-D,NA,2 per day,2,Cup(s),25,16,5.5,10,NA,NA,NA,NA,Yes,2020-1-00,NA
grls1VSY5OVV,8,9.9,Male Neutered,Male,Y,2022,NA,NA,NA,NA,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Fromm,Fromm Family Foods,Fromm Family Foods,N,N,Y,N,N,Gold,Dry,Ultra Processed,CUP-D,NA,2 per day,2,Cup(s),25,16,5.5,10,NA,NA,NA,NA,Yes,2019-1-00,NA
grls2O5XL9PP,8,10,Female Spayed,Female,Y,2021,NA,NA,4,24.8569,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Fromm,Fromm Family Foods,Fromm Family Foods,N,N,Y,N,N,Duck a La Veg,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),24,15,5.5,10,NA,NA,NA,NA,Yes,2021-4-00,NA
grls2O5XL9PP,9,11,Female Spayed,Female,Y,2022,NA,NA,5,28.2135,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Fromm,Fromm Family Foods,Fromm Family Foods,N,N,Y,N,N,Duck A La Veg,Dry,Ultra Processed,CUP-D,NA,2 per day,2,Cup(s),24,15,5.5,10,NA,NA,NA,NA,Yes,2022-4-00,NA
grls2UIYXIBB,9,9.4,Male Neutered,Male,Y,2022,NA,NA,6,41.277,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Fromm,Fromm Family Foods,Fromm Family Foods,N,N,Y,N,N,duck and sweet potato,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),24,15,3.5,10,NA,NA,NA,NA,Yes,2022-6-00,NA
grls39MINWYY,7,8,Male Intact,Male,N,2021,NA,NA,5,36.2874,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Fromm,Fromm Family Foods,Fromm Family Foods,N,N,Y,N,N,duck and sweet potatoes,Dry,Ultra Processed,CUP-D,NA,2 per day,2,Cup(s),24,15,5.5,10,NA,NA,NA,NA,No,2021-9-00,2021-9-00
grls3ECNOHBB,7,7.7,Male Neutered,Male,Y,2022,NA,NA,7,31.7515,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Fromm,Fromm Family Foods,Fromm Family Foods,N,N,Y,N,N,Trout and whitefish,Dry,Ultra Processed,CUP-D,NA,2 per day,2,Cup(s),27,16,6,10,NA,NA,NA,NA,Yes,2021-1-00,NA
grls5ZUT2BYY,6,6.8,Male Intact,Male,N,2021,NA,NA,5,30.0505,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Fromm,Fromm Family Foods,Fromm Family Foods,N,N,Y,N,N,Chicken a la Veg,Dry,Ultra Processed,CUP-D,NA,2 per day,4,Oz,24,15,5.5,10,NA,NA,NA,NA,Yes,2021-2-00,NA
grls66CMWWXX,8,9.5,Female Spayed,Female,Y,2021,NA,NA,4,19.8674,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Fromm,Fromm Family Foods,Fromm Family Foods,N,Y,Y,N,N,Gold Weight Management,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),25,10,10,10,NA,NA,NA,NA,Yes,2014-1-00,NA
grls66CMWWXX,9,10.5,Female Spayed,Female,Y,2022,NA,NA,4,22.2714,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Fromm,Fromm Family Foods,Fromm Family Foods,N,N,Y,N,N,Senior,Dry,Ultra Processed,CUP-D,NA,2 per day,2,Cup(s),23,11,5.5,10,NA,NA,NA,NA,Yes,2022-2-00,NA
grls7A8CQGCC,6,7.4,Female Spayed,Female,Y,2020,NA,NA,6,32.2051,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Fromm,Fromm Family Foods,Fromm Family Foods,N,N,Y,N,N,Classic,Dry,Ultra Processed,CUP-D,NA,2 per day,2,Cup(s),23,15,4,10,NA,NA,NA,NA,Yes,2013-12-00,NA
grls7A8CQGCC,7,8.3,Female Spayed,Female,Y,2021,NA,NA,6,32.4773,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Fromm,Fromm Family Foods,Fromm Family Foods,N,N,Y,N,N,Gold Large Breed,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),23,12,3.5,10,NA,NA,NA,NA,Yes,2013-12-00,NA
grls7DIQZ866,7,8.2,Male Neutered,Male,Y,2021,NA,NA,5,27.4,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Fromm,Fromm Family Foods,Fromm Family Foods,N,N,Y,N,N,Chicken a la Veg,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),24,15,5.5,10,NA,NA,NA,NA,No,2020-5-00,2020-7-00
grls7R3WBEEE,8,8.6,Female Spayed,Female,Y,2021,NA,NA,5,27.6692,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Fromm,Fromm Family Foods,Fromm Family Foods,N,N,Y,N,N,Highlander Beef Oats & Barley,Dry,Ultra Processed,CUP-D,NA,1 per day,1,Cup(s),25,16,5.5,10,NA,NA,NA,NA,No,2020-1-00,2020-8-00
grls8XUFKT22,6,7.9,Female Spayed,Female,Y,2020,NA,NA,6,36.8317,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Fromm,Fromm Family Foods,Fromm Family Foods,N,N,Y,N,N,Adult gold,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),24,16,3.5,10,NA,NA,NA,NA,Yes,2013-3-00,NA
grls8XUFKT22,7,8.9,Female Spayed,Female,Y,2021,NA,NA,7,38.51,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Fromm,Fromm Family Foods,Fromm Family Foods,N,N,Y,N,N,Adult gold,Dry,Ultra Processed,CUP-D,NA,1 per day,1,Cup(s),25,16,5.5,10,NA,NA,NA,NA,Yes,2012-2-00,NA
